phone_number,account_length,intl_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churned
362-9748,0.3140495867768595,0.0,0.0,0.0,0.7163584637268848,0.43636363636363634,0.7163654618473896,0.5655760241957657,0.7411764705882353,0.5655127790359107,0.6967088607594937,0.6228571428571429,0.6966797974113675,0.49000000000000005,0.35000000000000003,0.4907407407407407,0.2222222222222222,1.0
379-6506,0.40082644628099173,0.0,1.0,0.40384615384615385,0.4586059743954481,0.6909090909090909,0.4585006693440428,0.6934286499862524,0.48823529411764705,0.6936266580394694,0.4055696202531645,0.5257142857142857,0.40574001125492404,0.22000000000000003,0.4,0.22037037037037036,0.4444444444444444,0.0
347-7741,0.44214876033057854,0.0,0.0,0.0,0.5072546230440967,0.8303030303030303,0.5071954484605087,0.5196590596645587,0.44705882352941173,0.5198964736331284,0.3268354430379747,0.5828571428571429,0.3269555430500844,0.73,0.25,0.7296296296296296,0.0,0.0
354-3783,0.5537190082644629,0.0,0.0,0.0,0.43157894736842106,0.49696969696969695,0.43155957161981257,0.3271927412702777,0.6176470588235294,0.3274021352313167,0.45569620253164556,0.5714285714285714,0.4558244231851435,0.525,0.30000000000000004,0.5259259259259259,0.0,0.0
401-7594,0.38842975206611574,0.0,0.0,0.0,0.38406827880512096,0.6,0.38403614457831325,0.504811657959857,0.6235294117647059,0.5050145583953413,0.6210126582278481,0.5828571428571429,0.6212718064153067,0.625,0.45,0.6259259259259259,0.1111111111111111,0.0
397-4976,0.5,0.0,0.0,0.0,0.4850640113798009,0.5696969696969697,0.48510709504685406,0.47759142150123723,0.6411764705882352,0.4775153671950825,0.6293670886075949,0.42857142857142855,0.6297129994372538,0.5650000000000001,0.1,0.5648148148148148,0.1111111111111111,0.0
334-2577,0.38842975206611574,0.0,0.0,0.0,0.6773826458036984,0.3939393939393939,0.677376171352075,0.5147099257629915,0.5764705882352941,0.5147201552895503,0.4810126582278481,0.6571428571428571,0.48114800225098486,0.5900000000000001,0.2,0.5907407407407407,0.4444444444444444,0.0
400-3637,0.14462809917355374,0.0,1.0,0.5576923076923077,0.8005689900426742,0.6181818181818182,0.8005354752342705,0.5559527082760517,0.44705882352941173,0.5561307020381754,0.4739240506329114,0.6457142857142857,0.473832301631964,0.45,0.30000000000000004,0.45,0.2222222222222222,0.0
383-4361,0.38016528925619836,0.0,1.0,0.40384615384615385,0.3354196301564723,0.793939393939394,0.3353413654618474,0.4522958482265603,0.6764705882352942,0.45228081527013914,0.549367088607595,0.49142857142857144,0.5492402926280248,0.49000000000000005,0.15000000000000002,0.4907407407407407,0.1111111111111111,0.0
371-4306,0.578512396694215,0.0,1.0,0.6153846153846154,0.42275960170697013,0.5515151515151515,0.4226907630522089,0.36046191916414627,0.5705882352941176,0.3604011646716273,0.5554430379746835,0.8114285714285714,0.5554305008441193,0.505,0.05,0.5055555555555555,0.1111111111111111,0.0
403-4298,0.6446280991735538,0.0,0.0,0.0,0.6537695590327169,0.5454545454545454,0.6537817938420348,0.4066538355787737,0.711764705882353,0.40666450986735686,0.6111392405063292,0.6171428571428571,0.6111423747889702,0.48,0.35000000000000003,0.4796296296296296,0.3333333333333333,0.0
409-3786,0.49173553719008267,0.0,0.0,0.0,0.4694167852062589,0.6060606060606061,0.46937751004016065,0.8721473742095133,0.48823529411764705,0.872209640892915,0.3017721518987342,0.49142857142857144,0.30163196398424313,0.41500000000000004,0.4,0.41481481481481486,0.1111111111111111,0.0
337-4697,0.42148760330578516,0.0,0.0,0.0,0.5263157894736842,0.7090909090909091,0.5262717536813922,0.6139675556777564,0.5529411764705883,0.6140407635069557,0.5640506329113925,0.52,0.5644344400675295,0.63,0.1,0.6296296296296295,0.2222222222222222,0.0
383-1509,0.40082644628099173,0.0,0.0,0.0,0.45803698435277385,0.7090909090909091,0.45799866131191436,0.5248831454495464,0.6647058823529411,0.5250727919767066,0.5764556962025317,0.6457142857142857,0.5768148564997186,0.605,0.2,0.6055555555555555,0.4444444444444444,0.0
359-9794,0.5123966942148761,0.0,0.0,0.0,0.36045519203413945,0.6545454545454545,0.3604417670682731,0.5664008798460269,0.5294117647058824,0.5664833387253316,0.6273417721518988,0.6514285714285715,0.6274620146314013,0.665,0.35000000000000003,0.6648148148148147,0.1111111111111111,0.0
407-7035,0.25619834710743805,0.0,0.0,0.0,0.16756756756756758,0.7575757575757576,0.1675033467202142,0.4663183942810008,0.34705882352941175,0.466515690714979,0.5351898734177215,0.5028571428571429,0.5351716375914463,0.47000000000000003,0.15000000000000002,0.4703703703703703,0.1111111111111111,0.0
363-1069,0.14462809917355374,1.0,1.0,0.8076923076923077,0.5598862019914652,0.5393939393939394,0.5599062918340026,0.7008523508386033,0.7176470588235294,0.7010676156583631,0.35012658227848104,0.72,0.35002813731007315,1.0,0.30000000000000004,1.0,0.0,1.0
391-4652,0.2603305785123967,0.0,0.0,0.0,0.46258890469416786,0.503030303030303,0.462516733601071,0.4187517184492714,0.6411764705882352,0.4189582659333549,0.14556962025316456,0.6971428571428572,0.1457512661789533,0.71,0.15000000000000002,0.7092592592592593,0.1111111111111111,0.0
355-6837,0.30165289256198347,0.0,0.0,0.0,0.8036984352773827,0.6909090909090909,0.803714859437751,0.6046191916414627,0.2823529411764706,0.6046586865092204,0.43037974683544306,0.6571428571428571,0.43050084411930223,0.47000000000000003,0.2,0.4703703703703703,0.1111111111111111,1.0
409-1244,0.45867768595041325,0.0,1.0,0.6923076923076923,0.32347083926031295,0.7090909090909091,0.3234605087014725,0.43304921638713223,0.4823529411764706,0.43319314137819476,0.44962025316455695,0.6742857142857143,0.449634214969049,0.5,0.15000000000000002,0.5,0.2222222222222222,0.0
328-3266,0.39669421487603307,0.0,0.0,0.0,0.6822190611664296,0.7575757575757576,0.6822289156626506,0.5905966455870223,0.6529411764705882,0.5907473309608542,0.3627848101265823,0.46285714285714286,0.3629712999437254,0.435,0.25,0.4351851851851852,0.2222222222222222,0.0
352-7072,0.1859504132231405,0.0,0.0,0.0,0.5980085348506401,0.5575757575757576,0.5978915662650602,0.6249656310145725,0.45294117647058824,0.6250404399870593,0.5065822784810127,0.6628571428571428,0.5064715813168261,0.655,0.35000000000000003,0.6555555555555556,0.1111111111111111,0.0
370-7550,0.1652892561983471,0.0,1.0,0.42307692307692313,0.6082503556187767,0.6181818181818182,0.6082663989290495,0.38988177069012925,0.5058823529411764,0.38984147525072793,0.36,0.7028571428571428,0.3601575689364097,0.36000000000000004,0.15000000000000002,0.3592592592592592,0.0,0.0
369-5526,0.49586776859504134,0.0,0.0,0.0,0.5425320056899005,0.6242424242424243,0.5425033467202142,0.5045367060764366,0.6882352941176471,0.5046910384988677,0.5589873417721519,0.5885714285714285,0.5593697242543613,0.49000000000000005,0.2,0.4907407407407407,0.3333333333333333,0.0
329-4391,0.7933884297520661,0.0,0.0,0.0,0.4862019914651494,0.7515151515151515,0.4861111111111111,0.36376134176519115,0.5588235294117647,0.36395988353283726,0.28582278481012663,0.5085714285714286,0.2858750703432752,0.58,0.15000000000000002,0.5796296296296296,0.1111111111111111,0.0
408-4195,0.5330578512396694,0.0,0.0,0.0,0.4386913229018492,0.7212121212121212,0.4385876840696118,0.3029969755292824,0.5764705882352941,0.3031381429957942,0.5756962025316456,0.6685714285714286,0.5756893640967924,0.45999999999999996,0.25,0.45925925925925926,0.2222222222222222,0.0
354-4445,0.34710743801652894,0.0,0.0,0.0,0.572972972972973,0.3151515151515151,0.5729585006693441,0.6307396205664009,0.611764705882353,0.6308637981235846,0.6392405063291139,0.6057142857142858,0.6392796848621272,0.6000000000000001,0.15000000000000002,0.6,0.1111111111111111,0.0
335-4858,0.6652892561983471,0.0,0.0,0.0,0.20113798008534853,0.6545454545454545,0.20113788487282463,0.43304921638713223,0.5117647058823529,0.43319314137819476,0.3918987341772152,0.4685714285714286,0.39223410241980866,0.455,0.15000000000000002,0.45555555555555555,0.4444444444444444,1.0
414-8718,0.24793388429752067,0.0,1.0,0.5192307692307693,0.5334281650071124,0.7515151515151515,0.5334672021419009,0.4030794610943085,0.6058823529411764,0.4031057910061469,0.5713924050632911,0.7371428571428571,0.5717501406865504,0.32000000000000006,0.30000000000000004,0.32037037037037036,0.4444444444444444,1.0
409-5939,0.3760330578512397,0.0,0.0,0.0,0.2608819345661451,0.5454545454545454,0.2608768406961178,0.5325817981853176,0.7235294117647059,0.5325137495956002,0.44303797468354433,0.49142857142857144,0.4434440067529544,0.45999999999999996,0.2,0.45925925925925926,0.2222222222222222,0.0
331-4902,0.5371900826446281,0.0,1.0,0.6923076923076923,0.6093883357041252,0.696969696969697,0.6092704149933065,0.4445971954907891,0.6882352941176471,0.44451633775477195,0.670126582278481,0.5828571428571429,0.6702307259425999,0.47500000000000003,0.2,0.47592592592592586,0.3333333333333333,0.0
353-6870,0.3677685950413223,0.0,0.0,0.0,0.4139402560455192,0.5575757575757576,0.4139892904953146,0.5985702502062139,0.6705882352941176,0.5985118084762213,0.3718987341772152,0.7028571428571428,0.37197523916713565,0.545,0.1,0.5444444444444444,0.3333333333333333,0.0
355-2909,0.3057851239669422,0.0,0.0,0.0,0.4731152204836416,0.7575757575757576,0.47305890227576974,0.43497387957107503,0.5058823529411764,0.43513426075703654,0.649873417721519,0.45714285714285713,0.6499718626899269,0.305,0.25,0.3055555555555555,0.1111111111111111,0.0
390-6101,0.31818181818181823,0.0,0.0,0.0,0.6571834992887625,0.696969696969697,0.657128514056225,0.6334891394006049,0.8235294117647058,0.6334519572953736,0.6617721518987342,0.6857142857142857,0.6617895329206528,0.47500000000000003,0.15000000000000002,0.47592592592592586,0.1111111111111111,0.0
400-3446,0.3347107438016529,0.0,0.0,0.0,0.5698435277382646,0.5818181818181818,0.5697791164658634,0.5532031894418477,0.6,0.5532190229699127,0.5217721518987342,0.34285714285714286,0.5216657287563309,0.355,0.05,0.3555555555555555,0.4444444444444444,0.0
411-5859,0.6694214876033058,0.0,0.0,0.0,0.5604551920341394,0.6606060606060606,0.5604082998661313,0.5570525158097333,0.7529411764705882,0.5571012617275962,0.5225316455696203,0.45714285714285713,0.5227912211592571,0.455,0.5,0.45555555555555555,0.1111111111111111,0.0
387-2919,0.37190082644628103,1.0,0.0,0.0,0.36955903271692747,0.6787878787878788,0.36947791164658633,0.4764916139675557,0.48823529411764705,0.47654480750566164,0.6258227848101265,0.7428571428571429,0.6257737760270118,0.5599999999999999,0.15000000000000002,0.5592592592592592,0.3333333333333333,0.0
374-8525,0.3057851239669422,0.0,1.0,0.40384615384615385,0.5001422475106686,0.5878787878787879,0.5001673360107095,0.5980203464393731,0.6235294117647059,0.5981882885797476,0.6012658227848101,0.7657142857142857,0.6015756893640968,0.265,0.2,0.2648148148148148,0.5555555555555556,0.0
379-5592,0.37190082644628103,0.0,0.0,0.0,0.5778093883357042,0.6424242424242425,0.5778112449799196,0.5776739070662634,0.6647058823529411,0.5778065351019087,0.4951898734177215,0.7371428571428571,0.49521665728756337,0.6000000000000001,0.15000000000000002,0.6,0.3333333333333333,0.0
345-8237,0.5206611570247934,0.0,1.0,0.6923076923076923,0.5211948790896159,0.7090909090909091,0.5210843373493976,0.348638988177069,0.44705882352941173,0.3487544483985765,0.6665822784810127,0.4057142857142857,0.666854248733821,0.5599999999999999,0.4,0.5592592592592592,0.1111111111111111,0.0
422-6690,0.4628099173553719,0.0,1.0,0.44230769230769235,0.5832147937411095,0.6121212121212121,0.5831659973226239,0.41792686279901015,0.3529411764705882,0.417987706243934,0.40151898734177216,0.33714285714285713,0.40180078784468204,0.51,0.25,0.5092592592592592,0.2222222222222222,0.0
346-2359,0.4504132231404959,0.0,0.0,0.0,0.42247510668563304,0.696969696969697,0.4225234270414993,0.7599670057739895,0.49411764705882355,0.7599482368165642,0.490126582278481,0.64,0.4901519414743951,0.6200000000000001,0.15000000000000002,0.6203703703703703,0.1111111111111111,0.0
374-3534,0.49173553719008267,0.0,1.0,0.75,0.5698435277382646,0.4121212121212121,0.5697791164658634,0.6059939510585648,0.5705882352941176,0.6059527660951148,0.6425316455696203,0.6628571428571428,0.642656162070906,0.525,0.2,0.5259259259259259,0.0,0.0
381-4756,0.6446280991735538,0.0,1.0,0.5384615384615385,0.5479374110953058,0.6484848484848484,0.5478580990629184,0.5375309320868848,0.43529411764705883,0.5376900679391783,0.27772151898734176,0.7942857142857143,0.27799662352279125,0.34,0.25,0.34074074074074073,0.3333333333333333,0.0
390-2805,0.42148760330578516,0.0,0.0,0.0,0.7012802275960172,0.28484848484848485,0.7013052208835341,0.5375309320868848,0.49411764705882355,0.5376900679391783,0.5075949367088608,0.5485714285714286,0.5075970737197524,0.585,0.2,0.5851851851851851,0.1111111111111111,0.0
390-2390,0.4793388429752066,1.0,0.0,0.0,0.47539118065433855,0.5212121212121212,0.47540160642570284,0.48803959307121253,0.5117647058823529,0.4881915237787124,0.6313924050632912,0.7542857142857143,0.6314012380416433,0.7050000000000001,0.35000000000000003,0.7055555555555555,0.2222222222222222,1.0
419-9097,0.5743801652892563,0.0,0.0,0.0,0.6597439544807966,0.6121212121212121,0.6596385542168675,0.44019796535606265,0.5529411764705883,0.44031057910061466,0.27949367088607596,0.56,0.27968486212718063,0.7150000000000001,0.30000000000000004,0.7148148148148148,0.3333333333333333,0.0
386-7281,0.5206611570247934,0.0,0.0,0.0,0.41735419630156473,0.5515151515151515,0.4173360107095047,0.5595270827605169,0.4588235294117647,0.5596894208993853,0.5149367088607595,0.6285714285714286,0.5149127743387732,0.685,0.15000000000000002,0.6851851851851852,0.1111111111111111,0.0
380-3561,0.3388429752066116,1.0,0.0,0.0,0.7724039829302988,0.5272727272727272,0.7724230254350736,0.5947209238383283,0.7411764705882353,0.5949530896150114,0.30658227848101266,0.6,0.3066966797974114,0.585,0.2,0.5851851851851851,0.1111111111111111,0.0
390-8760,0.49586776859504134,0.0,0.0,0.0,0.5163584637268848,0.7333333333333333,0.5163989290495314,0.6004949133901567,0.5764705882352941,0.6004529278550631,0.4091139240506329,0.5885714285714285,0.40911648846370285,0.42500000000000004,0.25,0.4259259259259259,0.1111111111111111,0.0
366-6730,0.5950413223140496,0.0,1.0,0.826923076923077,0.7331436699857753,0.5878787878787879,0.73309906291834,0.4456970030244707,0.5588235294117647,0.44581041734066645,0.7263291139240506,0.49142857142857144,0.7265053460889139,0.555,0.2,0.5555555555555556,0.2222222222222222,0.0
395-5285,0.4628099173553719,0.0,0.0,0.0,0.5513513513513514,0.6,0.551372155287818,0.6087434698927687,0.7352941176470588,0.6088644451633776,0.43620253164556966,0.38285714285714284,0.4361283061339336,0.53,0.30000000000000004,0.5296296296296296,0.1111111111111111,0.0
354-3436,0.4793388429752066,0.0,0.0,0.0,0.29246088193456615,0.7212121212121212,0.2925033467202142,0.5683255430299697,0.5352941176470588,0.5684244581041734,0.7569620253164557,0.6,0.7574563871693867,0.505,0.35000000000000003,0.5055555555555555,0.1111111111111111,0.0
336-7600,0.2644628099173554,0.0,0.0,0.0,0.5345661450924609,0.703030303030303,0.534471218206158,0.43332416827055265,0.6882352941176471,0.4335166612746684,0.5754430379746835,0.49142857142857144,0.5756893640967924,0.375,0.30000000000000004,0.3759259259259259,0.1111111111111111,0.0
383-6293,0.2272727272727273,0.0,0.0,0.0,0.6429587482219061,0.6787878787878788,0.642904953145917,0.6832554302996976,0.6941176470588235,0.6832740213523132,0.3556962025316456,0.8114285714285714,0.3556555993247046,0.34500000000000003,0.55,0.34444444444444444,0.1111111111111111,0.0
362-4596,0.3925619834710744,0.0,0.0,0.0,0.7408250355618776,0.696969696969697,0.7407965194109772,0.4014297497937861,0.27058823529411763,0.40148819152377874,0.6822784810126582,0.49714285714285716,0.682611142374789,0.5750000000000001,0.2,0.5759259259259258,0.5555555555555556,0.0
401-3926,0.6198347107438017,0.0,0.0,0.0,0.5083926031294452,0.703030303030303,0.5083668005354752,0.8031344514709926,0.8117647058823529,0.803299902944031,0.6731645569620253,0.5771428571428572,0.6736072031513788,0.49000000000000005,0.2,0.4907407407407407,0.0,0.0
370-9116,0.3388429752066116,0.0,0.0,0.0,0.9598862019914651,0.7272727272727273,0.9598393574297188,0.6252405828979929,0.6823529411764706,0.6253639598835328,0.389620253164557,0.6514285714285715,0.3899831176139561,0.79,0.35000000000000003,0.7907407407407406,0.0,1.0
328-6289,0.5702479338842975,0.0,1.0,0.44230769230769235,0.4483641536273115,0.7818181818181819,0.448293172690763,0.6791311520483916,0.5647058823529412,0.6793917825946296,0.6562025316455696,0.64,0.6561620709060214,0.685,0.1,0.6851851851851852,0.0,0.0
350-9994,0.02066115702479339,0.0,0.0,0.0,0.5223328591749644,0.7090909090909091,0.5222556894243642,0.7058014847401705,0.4235294117647059,0.7059204141054675,0.4521518987341772,0.4514285714285714,0.4524479459763646,0.51,0.1,0.5092592592592592,0.1111111111111111,0.0
351-4616,0.4710743801652893,0.0,1.0,0.46153846153846156,0.4042674253200569,0.7515151515151515,0.4042838018741633,0.5042617541930162,0.7588235294117647,0.504367518602394,0.41721518987341777,0.6514285714285715,0.41755768148565,0.48,0.2,0.4796296296296296,0.1111111111111111,0.0
360-5779,0.3553719008264463,0.0,0.0,0.0,0.3877667140825036,0.5878787878787879,0.3877175368139224,0.4734671432499312,0.6352941176470588,0.4736331284373989,0.34810126582278483,0.5771428571428572,0.34833989870568377,0.355,0.25,0.3555555555555555,0.0,0.0
417-4885,0.578512396694215,0.0,0.0,0.0,0.6176386913229018,0.6666666666666666,0.6176372155287817,0.6640087984602695,0.6529411764705882,0.6641863474603689,0.6417721518987342,0.5885714285714285,0.6420934158694429,0.6000000000000001,0.30000000000000004,0.6,0.0,0.0
406-4710,0.578512396694215,0.0,1.0,0.6923076923076923,0.5334281650071124,0.6,0.5334672021419009,0.6637338465768491,0.6823529411764706,0.6638628275638951,0.5810126582278481,0.6,0.5813168261114238,0.525,0.25,0.5259259259259259,0.3333333333333333,0.0
409-8743,0.2520661157024794,0.0,0.0,0.0,0.28136557610241825,0.6242424242424243,0.2812918340026774,0.37228485015122353,0.7176470588235294,0.3723714008411517,0.5989873417721518,0.4685714285714286,0.5993247045582443,0.61,0.05,0.6092592592592593,0.1111111111111111,0.0
335-4584,0.5991735537190083,0.0,0.0,0.0,0.5869132290184922,0.9151515151515152,0.5868473895582329,0.4085784987627165,0.5235294117647059,0.4086056292461987,0.4232911392405063,0.52,0.42318514350028136,0.305,0.15000000000000002,0.3055555555555555,0.1111111111111111,0.0
